,timestamp,usdc_high,usdc_low,usdc_open,usdc_close
0,2023-03-19 16:46:00,1831.3616377695068,1831.3616377695068,1831.3616377695068,1831.3616377695068
1,2023-03-19 16:45:00,1831.0844455137424,1831.0844455137424,1831.0844455137424,1831.0844455137424
2,2023-03-19 16:44:00,1831.3447379415752,1827.2718914498118,1827.3624960772866,1831.3447379415752
3,2023-03-19 16:43:00,1827.4220064043318,1824.438733742249,1824.4572179316701,1827.4220064043318
4,2023-03-19 16:42:00,1825.060815999643,1825.060815999643,1825.060815999643,1825.060815999643
5,2023-03-19 16:41:00,1824.995726622088,1823.3688683227642,1824.1023383543984,1824.995726622088
6,2023-03-19 16:40:00,1824.436677931839,1821.0885764276181,1821.1773840396586,1824.436677931839
7,2023-03-19 16:39:00,1821.6425465393058,1821.0973194713251,1821.6425465393058,1821.0973194713251
8,2023-03-19 16:38:00,1820.7939514663854,1820.7939514663854,1820.7939514663854,1820.7939514663854
9,2023-03-19 16:37:00,1820.5501569806138,1820.5501569806138,1820.5501569806138,1820.5501569806138
10,2023-03-19 16:36:00,1820.2332485097834,1820.2332485097834,1820.2332485097834,1820.2332485097834
11,2023-03-19 16:35:00,1818.608509228372,1818.608509228372,1818.608509228372,1818.608509228372
12,2023-03-19 16:34:00,1817.5749955540734,1813.889113709264,1813.889113709264,1817.5749955540734
13,2023-03-19 16:33:00,1809.2024526391447,1807.676412603113,1807.676412603113,1809.2024526391447
14,2023-03-19 16:32:00,1805.5115491115844,1805.1699290579463,1805.5115491115844,1805.1699290579463
15,2023-03-19 16:31:00,1805.4953638860263,1805.301146822181,1805.301146822181,1805.4953638860263
16,2023-03-19 16:29:00,1805.863892822215,1805.806596067591,1805.863892822215,1805.806596067591
17,2023-03-19 16:27:00,1805.8785085314216,1805.8785085314216,1805.8785085314216,1805.8785085314216
18,2023-03-19 16:26:00,1805.8814316945475,1805.7718999913413,1805.7718999913413,1805.8814316945475
19,2023-03-19 16:25:00,1805.7603920309332,1805.7557135928241,1805.7603920309332,1805.7557135928241
20,2023-03-19 16:24:00,1806.0710083079791,1805.7786810446073,1806.0710083079791,1805.7786810446073
21,2023-03-19 16:23:00,1806.1334058907337,1806.0456403168805,1806.1094706162603,1806.1334058907337
22,2023-03-19 16:21:00,1805.5457666715968,1805.5457666715968,1805.5457666715968,1805.5457666715968
23,2023-03-19 16:19:00,1805.6225902825329,1803.2303199475505,1803.2303199475505,1805.6225902825329
24,2023-03-19 16:18:00,1803.1090090031591,1803.1090090031591,1803.1090090031591,1803.1090090031591
25,2023-03-19 16:15:00,1803.1951329878825,1803.0333875303,1803.0333875303,1803.1702340937288
26,2023-03-19 16:14:00,1802.9504208037079,1802.9504208037079,1802.9504208037079,1802.9504208037079
27,2023-03-19 16:13:00,1802.8870783282762,1802.8870783282762,1802.8870783282762,1802.8870783282762
28,2023-03-19 16:12:00,1803.038703050992,1803.038703050992,1803.038703050992,1803.038703050992
29,2023-03-19 16:10:00,1802.7337159493054,1802.7337159493054,1802.7337159493054,1802.7337159493054
30,2023-03-19 16:08:00,1802.7380509901093,1802.7380509901093,1802.7380509901093,1802.7380509901093
31,2023-03-19 16:07:00,1802.9129963430657,1802.9129963430657,1802.9129963430657,1802.9129963430657
32,2023-03-19 16:06:00,1802.8616785293136,1802.8319769766756,1802.8319769766756,1802.8616785293136
33,2023-03-19 16:05:00,1803.3356486490356,1803.3356486490356,1803.3356486490356,1803.3356486490356
34,2023-03-19 16:04:00,1803.421518406814,1803.3391184186908,1803.421518406814,1803.3391184186908
35,2023-03-19 16:02:00,1803.0980141976108,1803.059446041952,1803.059446041952,1803.0980141976108
36,2023-03-19 16:01:00,1803.1583980865298,1803.12923279189,1803.1583980865298,1803.12923279189
37,2023-03-19 15:59:00,1803.1616063120873,1803.1616063120873,1803.1616063120873,1803.1616063120873
38,2023-03-19 15:57:00,1803.1240860882479,1803.1211696101782,1803.1240860882479,1803.1211696101782
39,2023-03-19 15:56:00,1800.5109969388673,1800.4382646298807,1800.4382646298807,1800.5109969388673
40,2023-03-19 15:55:00,1800.2766425252598,1800.2766425252598,1800.2766425252598,1800.2766425252598
41,2023-03-19 15:54:00,1800.2863612134379,1799.3271991784998,1799.3271991784998,1800.2863612134379
42,2023-03-19 15:53:00,1800.7906304954108,1800.7324153310076,1800.7906304954108,1800.7324153310076
43,2023-03-19 15:52:00,1800.8181857336942,1800.6289924002606,1800.8181857336942,1800.6289924002606
44,2023-03-19 15:51:00,1800.6565463781956,1800.6565463781956,1800.6565463781956,1800.6565463781956
45,2023-03-19 15:50:00,1800.7005071031633,1800.7005071031633,1800.7005071031633,1800.7005071031633
46,2023-03-19 15:49:00,1800.3194617037152,1800.2386522938725,1800.2386522938725,1800.3194617037152
47,2023-03-19 15:48:00,1799.312194390363,1799.312194390363,1799.312194390363,1799.312194390363
48,2023-03-19 15:47:00,1799.326730715087,1799.326730715087,1799.326730715087,1799.326730715087
49,2023-03-19 15:45:00,1799.3883782517164,1799.3883782517164,1799.3883782517164,1799.3883782517164
50,2023-03-19 15:43:00,1799.4174529249392,1799.3491362563539,1799.3491362563539,1799.4174529249392
51,2023-03-19 15:42:00,1798.2182734049013,1798.2182734049013,1798.2182734049013,1798.2182734049013
52,2023-03-19 15:40:00,1798.056750576526,1797.0595828127161,1797.0595828127161,1798.056750576526
53,2023-03-19 15:39:00,1796.9788464796159,1796.9788464796159,1796.9788464796159,1796.9788464796159
54,2023-03-19 15:36:00,1797.2493579090758,1797.2493579090758,1797.2493579090758,1797.2493579090758
55,2023-03-19 15:35:00,1797.2100413597263,1797.177321947218,1797.177321947218,1797.2100413597263
56,2023-03-19 15:34:00,1797.0965829550203,1797.0165522162506,1797.0165522162506,1797.0965829550203
57,2023-03-19 15:32:00,1796.686436266332,1796.686436266332,1796.686436266332,1796.686436266332
58,2023-03-19 15:28:00,1796.606163742589,1796.5916603524636,1796.606163742589,1796.5916603524636
59,2023-03-19 15:26:00,1796.6235680427142,1796.6235680427142,1796.6235680427142,1796.6235680427142
60,2023-03-19 15:25:00,1796.7018905255393,1796.7018905255393,1796.7018905255393,1796.7018905255393
61,2023-03-19 15:24:00,1796.7998187596331,1796.7998187596331,1796.7998187596331,1796.7998187596331
62,2023-03-19 15:23:00,1800.548272838447,1800.548272838447,1800.548272838447,1800.548272838447
63,2023-03-19 15:21:00,1802.621528765402,1802.621528765402,1802.621528765402,1802.621528765402
64,2023-03-19 15:20:00,1802.6259016994961,1802.6259016994961,1802.6259016994961,1802.6259016994961
65,2023-03-19 15:18:00,1802.6364278151805,1802.6364278151805,1802.6364278151805,1802.6364278151805
66,2023-03-19 15:16:00,1802.7500921752992,1802.5474799601225,1802.7500921752992,1802.5474799601225
67,2023-03-19 15:15:00,1802.7691142232393,1802.7691142232393,1802.7691142232393,1802.7691142232393
68,2023-03-19 15:13:00,1802.5275995955528,1802.5275995955528,1802.5275995955528,1802.5275995955528
69,2023-03-19 15:12:00,1802.579642816213,1802.5754487552385,1802.579642816213,1802.5754487552385
70,2023-03-19 15:10:00,1802.5545914244806,1802.5545914244806,1802.5545914244806,1802.5545914244806
71,2023-03-19 15:09:00,1805.8781468749005,1805.764626971966,1805.8781468749005,1805.764626971966
72,2023-03-19 15:08:00,1805.8842010012313,1805.8842010012313,1805.8842010012313,1805.8842010012313
73,2023-03-19 15:06:00,1805.8903560841404,1805.8903560841404,1805.8903560841404,1805.8903560841404
74,2023-03-19 15:05:00,1805.9472752031297,1804.1579930286002,1804.1579930286002,1805.894816294944
75,2023-03-19 15:04:00,1798.0091612422013,1796.2131429270362,1796.2131429270362,1798.0091612422013
76,2023-03-19 15:02:00,1792.73684046468,1792.73684046468,1792.73684046468,1792.73684046468
77,2023-03-19 15:01:00,1792.7126482705203,1792.7126482705203,1792.7126482705203,1792.7126482705203
78,2023-03-19 15:00:00,1793.1889879319363,1793.1889879319363,1793.1889879319363,1793.1889879319363
79,2023-03-19 14:59:00,1793.2944382064827,1793.2944382064827,1793.2944382064827,1793.2944382064827
80,2023-03-19 14:58:00,1792.649268239596,1792.649268239596,1792.649268239596,1792.649268239596
81,2023-03-19 14:57:00,1792.7309901831843,1792.7309901831843,1792.7309901831843,1792.7309901831843
82,2023-03-19 14:56:00,1792.738701001169,1792.7356909977364,1792.738701001169,1792.7356909977364
83,2023-03-19 14:54:00,1792.7704113854245,1792.286593602906,1792.286593602906,1792.7643791259775
84,2023-03-19 14:53:00,1792.219079740995,1791.9732517709076,1791.9732517709076,1792.219079740995
85,2023-03-19 14:51:00,1791.6208140621782,1791.6208140621782,1791.6208140621782,1791.6208140621782
86,2023-03-19 14:50:00,1791.335299873733,1791.3240844151992,1791.3240844151992,1791.335299873733
87,2023-03-19 14:48:00,1791.341702064199,1791.3275499545655,1791.341702064199,1791.3275499545655
88,2023-03-19 14:47:00,1791.4178984807747,1791.4178984807747,1791.4178984807747,1791.4178984807747
89,2023-03-19 14:46:00,1791.440233857074,1791.440233857074,1791.440233857074,1791.440233857074
90,2023-03-19 14:45:00,1791.50046989786,1791.50046989786,1791.50046989786,1791.50046989786
91,2023-03-19 14:44:00,1792.2208494507627,1792.2208494507627,1792.2208494507627,1792.2208494507627
92,2023-03-19 14:43:00,1792.4392604280663,1791.7766954333515,1792.4392604280663,1791.8976266720408
93,2023-03-19 14:42:00,1792.442729207111,1792.442729207111,1792.442729207111,1792.442729207111
94,2023-03-19 14:41:00,1791.660659913336,1791.660659913336,1791.660659913336,1791.660659913336
95,2023-03-19 14:40:00,1791.5566191824944,1791.5566191824944,1791.5566191824944,1791.5566191824944
96,2023-03-19 14:38:00,1791.2631192483595,1791.2631192483595,1791.2631192483595,1791.2631192483595
97,2023-03-19 14:37:00,1791.337593923093,1790.667122816895,1790.667122816895,1791.337593923093
98,2023-03-19 14:36:00,1790.646372190797,1790.646372190797,1790.646372190797,1790.646372190797
99,2023-03-19 14:35:00,1790.6320323008385,1790.6320323008385,1790.6320323008385,1790.6320323008385
100,2023-03-19 14:34:00,1789.8261846957512,1789.8101854714812,1789.8101854714812,1789.8261846957512
101,2023-03-19 14:33:00,1789.6558201035416,1789.4141126507593,1789.4141126507593,1789.6490384232063
102,2023-03-19 14:31:00,1789.1310281136864,1789.0504689507177,1789.0504689507177,1789.1281454668567
103,2023-03-19 14:30:00,1789.2286690020455,1786.5607009899652,1786.5607009899652,1789.1801865185794
104,2023-03-19 14:29:00,1786.5879822540576,1786.5879822540576,1786.5879822540576,1786.5879822540576
105,2023-03-19 14:28:00,1784.649463052955,1784.4885481272204,1784.4885481272204,1784.649463052955
106,2023-03-19 14:27:00,1782.3532452435297,1782.2420166319912,1782.3532452435297,1782.2420166319912
107,2023-03-19 14:26:00,1782.3350231227496,1782.3350231227496,1782.3350231227496,1782.3350231227496
108,2023-03-19 14:25:00,1782.5209649763772,1782.4939367774798,1782.5209649763772,1782.4939367774798
109,2023-03-19 14:23:00,1782.5710954754823,1782.5710954754823,1782.5710954754823,1782.5710954754823
110,2023-03-19 14:22:00,1782.417375637098,1782.417375637098,1782.417375637098,1782.417375637098
111,2023-03-19 14:18:00,1782.8893044137023,1782.6907755419168,1782.6907755419168,1782.8893044137023
112,2023-03-19 14:17:00,1782.2083167119465,1782.1681147560607,1782.1681147560607,1782.2083167119465
113,2023-03-19 14:16:00,1782.1861083245594,1782.1850243320264,1782.1861083245594,1782.1850243320264
114,2023-03-19 14:14:00,1782.026730524542,1781.9449048672723,1782.026730524542,1781.9449048672723
115,2023-03-19 14:12:00,1781.8659335800523,1781.8659335800523,1781.8659335800523,1781.8659335800523
116,2023-03-19 14:11:00,1781.8418146638671,1781.8418146638671,1781.8418146638671,1781.8418146638671
117,2023-03-19 14:09:00,1781.828462049996,1781.8083146355607,1781.8083146355607,1781.828462049996
118,2023-03-19 14:08:00,1781.6873614677702,1781.6873614677702,1781.6873614677702,1781.6873614677702
119,2023-03-19 14:07:00,1781.5758010517038,1781.5439237737567,1781.5758010517038,1781.5439237737567
120,2023-03-19 14:06:00,1781.5372310271973,1781.5372310271973,1781.5372310271973,1781.5372310271973
121,2023-03-19 14:04:00,1781.6495824804035,1781.6495824804035,1781.6495824804035,1781.6495824804035
122,2023-03-19 14:03:00,1781.906528600586,1781.8872169731362,1781.8872169731362,1781.906528600586
123,2023-03-19 14:02:00,1782.3851396608827,1781.726426235398,1782.3666737680314,1781.726426235398
124,2023-03-19 14:01:00,1782.7203620472585,1782.7203620472585,1782.7203620472585,1782.7203620472585
125,2023-03-19 13:58:00,1783.9617393950887,1782.9535648115975,1783.9617393950887,1782.9535648115975
126,2023-03-19 13:55:00,1784.4853253147603,1784.4853253147603,1784.4853253147603,1784.4853253147603
127,2023-03-19 13:53:00,1784.515700399697,1784.4832253828176,1784.4832253828176,1784.515700399697
128,2023-03-19 13:52:00,1784.5051620317595,1784.5051620317595,1784.5051620317595,1784.5051620317595
129,2023-03-19 13:51:00,1784.6056685834458,1784.5889595215278,1784.5889595215278,1784.6056685834458
130,2023-03-19 13:50:00,1784.702188286403,1784.701932566713,1784.702188286403,1784.701932566713
131,2023-03-19 13:49:00,1784.7955309827687,1784.7955309827687,1784.7955309827687,1784.7955309827687
132,2023-03-19 13:48:00,1784.7424722632945,1784.6993646332262,1784.7424722632945,1784.6993646332262
133,2023-03-19 13:44:00,1784.751388544736,1784.751388544736,1784.751388544736,1784.751388544736
134,2023-03-19 13:40:00,1784.8060198332846,1784.8060198332846,1784.8060198332846,1784.8060198332846
135,2023-03-19 13:39:00,1785.0315689606334,1785.0315689606334,1785.0315689606334,1785.0315689606334
136,2023-03-19 13:38:00,1785.0170663068816,1785.0090195274797,1785.0090195274797,1785.0170663068816
137,2023-03-19 13:35:00,1785.051614873323,1784.9581421927292,1785.051614873323,1784.9581421927292
138,2023-03-19 13:33:00,1785.0353259705037,1785.0353259705037,1785.0353259705037,1785.0353259705037
139,2023-03-19 13:32:00,1784.637298557457,1784.1448833891113,1784.637298557457,1784.1448833891113
140,2023-03-19 13:29:00,1784.5648244685099,1784.2431469906314,1784.2431469906314,1784.5648244685099
141,2023-03-19 13:28:00,1784.6833007188939,1784.2076385934067,1784.6833007188939,1784.2076385934067
142,2023-03-19 13:26:00,1784.7899866707103,1784.7899866707103,1784.7899866707103,1784.7899866707103
143,2023-03-19 13:25:00,1784.746679483511,1784.7425015141002,1784.746679483511,1784.7425015141002
144,2023-03-19 13:23:00,1784.5862617907312,1784.5862617907312,1784.5862617907312,1784.5862617907312
145,2023-03-19 13:22:00,1784.4856218869327,1784.4856218869327,1784.4856218869327,1784.4856218869327
146,2023-03-19 13:21:00,1784.4745753840086,1784.418947581796,1784.418947581796,1784.4745753840086
147,2023-03-19 13:20:00,1784.7252210879687,1784.7252210879687,1784.7252210879687,1784.7252210879687
148,2023-03-19 13:19:00,1784.7565334670783,1784.7565334670783,1784.7565334670783,1784.7565334670783
149,2023-03-19 13:17:00,1784.7796745647988,1784.7796745647988,1784.7796745647988,1784.7796745647988
150,2023-03-19 13:16:00,1784.8410699743165,1784.8410699743165,1784.8410699743165,1784.8410699743165
151,2023-03-19 13:15:00,1784.8686925016393,1784.8686925016393,1784.8686925016393,1784.8686925016393
152,2023-03-19 13:14:00,1785.0393362191228,1785.0278451157328,1785.0393362191228,1785.0278451157328
153,2023-03-19 13:13:00,1785.086256933706,1785.0762018153634,1785.086256933706,1785.0762018153634
154,2023-03-19 13:12:00,1785.6410655969803,1785.6410655969803,1785.6410655969803,1785.6410655969803
155,2023-03-19 13:11:00,1786.2687451934805,1786.2687451934805,1786.2687451934805,1786.2687451934805
156,2023-03-19 13:09:00,1788.3916363796045,1786.5361162103306,1788.3916363796045,1786.5361162103306
157,2023-03-19 13:08:00,1788.3746210790987,1788.3746210790987,1788.3746210790987,1788.3746210790987
158,2023-03-19 13:07:00,1790.9003551380915,1790.9003551380915,1790.9003551380915,1790.9003551380915
159,2023-03-19 13:05:00,1791.729966231139,1791.729966231139,1791.729966231139,1791.729966231139
160,2023-03-19 13:03:00,1791.6873782695586,1791.6873782695586,1791.6873782695586,1791.6873782695586
161,2023-03-19 13:02:00,1789.4635949863941,1789.4635949863941,1789.4635949863941,1789.4635949863941
162,2023-03-19 13:01:00,1789.3830273978926,1789.3830273978926,1789.3830273978926,1789.3830273978926
163,2023-03-19 12:58:00,1789.3058631963395,1789.2959007909888,1789.2959007909888,1789.3058631963395
164,2023-03-19 12:57:00,1789.584243928453,1789.584243928453,1789.584243928453,1789.584243928453
165,2023-03-19 12:56:00,1789.566791368739,1789.566791368739,1789.566791368739,1789.566791368739
166,2023-03-19 12:55:00,1789.6254478303522,1789.6254478303522,1789.6254478303522,1789.6254478303522
167,2023-03-19 12:54:00,1789.7858865135397,1789.7858865135397,1789.7858865135397,1789.7858865135397
168,2023-03-19 12:50:00,1789.7793287230922,1789.7793287230922,1789.7793287230922,1789.7793287230922
169,2023-03-19 12:49:00,1789.7614703412735,1789.7614703412735,1789.7614703412735,1789.7614703412735
170,2023-03-19 12:48:00,1789.8361408543362,1789.8361408543362,1789.8361408543362,1789.8361408543362
171,2023-03-19 12:47:00,1789.0481542819425,1789.0481542819425,1789.0481542819425,1789.0481542819425
172,2023-03-19 12:44:00,1789.0524051765622,1789.0524051765622,1789.0524051765622,1789.0524051765622
173,2023-03-19 12:43:00,1789.077573289239,1789.077573289239,1789.077573289239,1789.077573289239
174,2023-03-19 12:39:00,1789.1574169769328,1788.7553483296808,1789.0446324001043,1788.7553483296808
175,2023-03-19 12:38:00,1789.4022207547023,1788.8632287071628,1789.4022207547023,1788.8632287071628
176,2023-03-19 12:37:00,1789.412863885612,1789.412863885612,1789.412863885612,1789.412863885612
177,2023-03-19 12:36:00,1789.5183028744634,1789.46114691632,1789.5183028744634,1789.46114691632
178,2023-03-19 12:35:00,1789.8356848281446,1789.506940281825,1789.8356848281446,1789.506940281825
179,2023-03-19 12:32:00,1789.924475710052,1789.7953965585368,1789.924475710052,1789.7953965585368
180,2023-03-19 12:31:00,1789.9039630676762,1789.9039630676762,1789.9039630676762,1789.9039630676762
181,2023-03-19 12:30:00,1789.8979911159008,1789.8979911159008,1789.8979911159008,1789.8979911159008
182,2023-03-19 12:29:00,1793.5596243731145,1790.6826616031194,1793.5596243731145,1790.6826616031194
183,2023-03-19 12:27:00,1793.7275309593272,1793.642760543139,1793.7275309593272,1793.642760543139
184,2023-03-19 12:26:00,1793.746272790711,1793.746272790711,1793.746272790711,1793.746272790711
185,2023-03-19 12:25:00,1794.0750998291505,1794.0750998291505,1794.0750998291505,1794.0750998291505
186,2023-03-19 12:24:00,1794.1347832315416,1794.0860033050906,1794.1347832315416,1794.0860033050906
187,2023-03-19 12:23:00,1794.1424292226363,1794.13044914943,1794.13044914943,1794.1424292226363
188,2023-03-19 12:22:00,1793.6464391453135,1793.6464391453135,1793.6464391453135,1793.6464391453135
189,2023-03-19 12:21:00,1793.6565668379317,1793.6565668379317,1793.6565668379317,1793.6565668379317
190,2023-03-19 12:20:00,1794.3495727439529,1793.9263630951682,1794.3495727439529,1793.9263630951682
191,2023-03-19 12:18:00,1794.3553633914169,1794.3553633914169,1794.3553633914169,1794.3553633914169
192,2023-03-19 12:16:00,1794.5388778268828,1794.5120862182423,1794.5388778268828,1794.5120862182423
193,2023-03-19 12:14:00,1792.7858106955055,1792.0728799357887,1792.0728799357887,1792.7858106955055
194,2023-03-19 12:13:00,1792.359794189718,1792.359794189718,1792.359794189718,1792.359794189718
195,2023-03-19 12:12:00,1792.3634370754842,1792.2505510223625,1792.2505510223625,1792.3634370754842
196,2023-03-19 12:11:00,1792.8407445950195,1792.4137993310771,1792.5985787340892,1792.4137993310771
197,2023-03-19 12:10:00,1793.2603355723056,1792.6808552732255,1793.2603355723056,1792.6808552732255
198,2023-03-19 12:08:00,1793.2908402867681,1790.4195364132659,1790.4195364132659,1793.2908402867681
199,2023-03-19 12:07:00,1790.3877358720767,1790.3698718588846,1790.3877358720767,1790.3698718588846
200,2023-03-19 12:06:00,1787.9073706996182,1787.8938626144418,1787.9073706996182,1787.8938626144418
201,2023-03-19 12:05:00,1787.7581312978537,1787.7581312978537,1787.7581312978537,1787.7581312978537
202,2023-03-19 12:03:00,1787.5182773765825,1787.5182773765825,1787.5182773765825,1787.5182773765825
203,2023-03-19 12:01:00,1787.357230283059,1787.3245988240633,1787.3245988240633,1787.357230283059
204,2023-03-19 12:00:00,1787.3245988240633,1787.3125206945494,1787.3125206945494,1787.3245988240633
205,2023-03-19 11:59:00,1787.393139436186,1787.1796251944954,1787.1796251944954,1787.393139436186
206,2023-03-19 11:58:00,1787.1152115781772,1784.530727592798,1784.530727592798,1787.1152115781772
207,2023-03-19 11:57:00,1784.5630887020152,1784.4499725952967,1784.4499725952967,1784.5630887020152
208,2023-03-19 11:56:00,1784.3657775703032,1784.3599232246877,1784.3657775703032,1784.3599232246877
209,2023-03-19 11:55:00,1784.4481574249926,1784.4128389099512,1784.4128389099512,1784.4481574249926
210,2023-03-19 11:54:00,1784.415850591318,1782.506749424189,1782.506749424189,1784.415850591318
211,2023-03-19 11:53:00,1782.4272683322451,1782.4272683322451,1782.4272683322451,1782.4272683322451
212,2023-03-19 11:51:00,1780.5466176927634,1780.2573030949695,1780.2573030949695,1780.5466176927634
213,2023-03-19 11:50:00,1780.5963228595042,1778.9491267296219,1778.9491267296219,1780.4175465655483
214,2023-03-19 11:49:00,1779.0714402010312,1778.904396392396,1779.0714402010312,1778.904396392396
215,2023-03-19 11:46:00,1779.2914018183967,1779.0503894067979,1779.0503894067979,1779.2914018183967
216,2023-03-19 11:45:00,1778.889723523814,1778.889723523814,1778.889723523814,1778.889723523814
217,2023-03-19 11:44:00,1778.693149893679,1778.3718575772723,1778.4045331911093,1778.693149893679
218,2023-03-19 11:43:00,1778.2702238582597,1778.2702238582597,1778.2702238582597,1778.2702238582597
219,2023-03-19 11:41:00,1777.9062151699286,1777.9062151699286,1777.9062151699286,1777.9062151699286
220,2023-03-19 11:39:00,1778.1632301999766,1778.1086760569983,1778.1086760569983,1778.1632301999766
221,2023-03-19 11:38:00,1777.4783991289105,1777.4783991289105,1777.4783991289105,1777.4783991289105
222,2023-03-19 11:35:00,1777.5260336890017,1777.5260336890017,1777.5260336890017,1777.5260336890017
223,2023-03-19 11:34:00,1777.5244276813298,1777.5244276813298,1777.5244276813298,1777.5244276813298
224,2023-03-19 11:33:00,1777.569594411115,1777.5214139043035,1777.5214139043035,1777.569594411115
225,2023-03-19 11:32:00,1777.3419113220557,1777.3419113220557,1777.3419113220557,1777.3419113220557
226,2023-03-19 11:31:00,1777.325852106535,1776.844109279607,1776.844109279607,1777.325852106535
227,2023-03-19 11:29:00,1776.7415981313509,1776.7415981313509,1776.7415981313509,1776.7415981313509
228,2023-03-19 11:27:00,1776.9682897907485,1776.9682897907485,1776.9682897907485,1776.9682897907485
229,2023-03-19 11:25:00,1776.9512816702088,1776.8880028473254,1776.9512816702088,1776.8880028473254
230,2023-03-19 11:23:00,1776.8081941040818,1776.8081941040818,1776.8081941040818,1776.8081941040818
231,2023-03-19 11:22:00,1776.594414140654,1776.594414140654,1776.594414140654,1776.594414140654
232,2023-03-19 11:20:00,1776.7744191052066,1776.7744191052066,1776.7744191052066,1776.7744191052066
233,2023-03-19 11:19:00,1776.6247850231816,1776.6247850231816,1776.6247850231816,1776.6247850231816
234,2023-03-19 11:17:00,1776.6276375794403,1776.6276375794403,1776.6276375794403,1776.6276375794403
235,2023-03-19 11:16:00,1777.1447544401892,1777.104608726294,1777.104608726294,1777.1447544401892
236,2023-03-19 11:14:00,1777.0964156068653,1777.0964156068653,1777.0964156068653,1777.0964156068653
237,2023-03-19 11:13:00,1777.0232374184095,1777.0232374184095,1777.0232374184095,1777.0232374184095
238,2023-03-19 11:12:00,1777.8286359656781,1777.8286359656781,1777.8286359656781,1777.8286359656781
239,2023-03-19 11:11:00,1777.820117452429,1777.820117452429,1777.820117452429,1777.820117452429
240,2023-03-19 11:10:00,1777.857441969291,1777.857441969291,1777.857441969291,1777.857441969291
241,2023-03-19 11:09:00,1777.677471420192,1777.677471420192,1777.677471420192,1777.677471420192
242,2023-03-19 11:08:00,1777.6614106659106,1777.6614106659106,1777.6614106659106,1777.6614106659106
243,2023-03-19 11:07:00,1777.7059503126375,1777.685134355584,1777.7022651340142,1777.7059503126375
244,2023-03-19 11:06:00,1780.0416069532132,1777.436829771818,1780.025535502698,1777.436829771818
245,2023-03-19 11:04:00,1782.1158997369864,1779.945179335684,1781.8915429779736,1779.945179335684
246,2023-03-19 11:03:00,1781.8794831081652,1781.8794831081652,1781.8794831081652,1781.8794831081652
247,2023-03-19 11:01:00,1781.8751306633678,1781.8751306633678,1781.8751306633678,1781.8751306633678
248,2023-03-19 11:00:00,1781.8751306633678,1781.8751306633678,1781.8751306633678,1781.8751306633678
249,2023-03-19 10:58:00,1782.0689848142472,1781.5584123134684,1781.5584123134684,1782.0689848142472
